returns_binned,SMA_ratio_binned,MACD_hist_binned,RSI_binned,SO_diff_binned,Profit
0,5,7,8,0,-1.3636350631713867
6,5,7,9,1,0.2269744873046875
9,5,7,9,9,0.9090900421142578
7,5,7,10,9,0.3412961959838867
1,6,6,8,1,-1.0232925415039062
0,6,3,6,0,-2.153635025024414
2,6,2,5,0,-0.6784200668334961
4,6,1,4,9,-0.11289119720458984
10,6,2,7,10,2.2639036178588867
8,6,2,7,10,0.5675554275512695
0,6,2,5,1,-1.587510108947754
9,6,3,6,5,0.7930994033813477
3,6,3,5,5,-0.3399848937988281
4,6,3,5,3,-0.11324882507324219
4,6,3,4,3,-0.22661685943603516
8,6,3,4,7,0.4532337188720703
2,6,3,4,3,-0.6796121597290039
1,6,2,3,1,-0.7917881011962891
10,6,3,4,10,1.3580322265625
2,6,3,3,7,-0.5662441253662109
5,6,3,4,3,0.0
8,6,4,4,3,0.45299530029296875
8,6,5,4,8,0.5667209625244141
5,6,5,3,8,0.0
4,6,5,4,3,-0.22673606872558594
1,6,4,5,0,-1.0193586349487305
6,6,4,6,3,0.2263784408569336
2,6,4,6,2,-0.4526376724243164
10,6,5,5,10,1.4723539352416992
5,6,5,4,10,0.0
3,6,5,6,2,-0.3401041030883789
10,6,7,7,6,1.589059829711914
0,6,4,3,0,-4.189610481262207
8,6,3,3,1,0.4513263702392578
8,6,2,4,9,0.6778240203857422
1,6,2,3,3,-0.7905960083007812
2,6,2,3,1,-0.45132637023903577
2,6,1,3,4,-0.45084953308127673
8,6,1,3,8,0.45084953308127673
6,6,2,3,7,0.22554397582985608
9,6,3,4,9,1.1293888092041016
8,6,5,4,9,0.45239925384521484
2,6,5,3,3,-0.5654096603393555
4,6,5,3,3,-0.22614002227783203
4,6,5,3,4,-0.11289119720458984
5,6,6,4,7,0.0
5,6,6,4,10,0.0
1,6,5,3,1,-0.9028911590573951
9,6,5,3,8,0.7899999618528053
8,6,6,3,9,0.677943229675293
10,6,8,6,10,2.6072263717649147
0,6,8,3,0,-2.2678375244138405
6,6,8,7,1,0.2263784408569336
10,6,9,8,10,1.7006397247314453
6,6,9,7,8,0.11348724365234375
0,6,9,7,0,-1.2478828430175781
10,6,9,9,10,2.726554870605691
3,6,10,9,8,-0.3415346145632103
10,6,10,9,4,1.8242597579956055
1,6,10,9,2,-0.9129047393798828
7,6,10,8,4,0.3421306610107422
1,6,9,7,2,-1.0257959365844727
2,6,8,7,1,-0.682830810546875
8,6,7,8,3,0.5689859390258789
2,6,6,7,2,-0.6827116012573242
8,6,5,8,7,0.6827116012573242
2,6,4,7,3,-0.5689859390258789
4,6,3,8,2,-0.22745132446289062
5,6,3,7,4,0.0
4,6,2,7,4,-0.2272129058840111
1,6,2,4,0,-0.9083747863767311
3,6,1,6,2,-0.3401041030883789
8,6,1,6,9,0.5670785903930664
10,6,3,6,10,2.274632453918457
0,6,2,5,1,-1.8205642700195312
10,6,4,7,9,1.5926361083984375
8,6,5,6,7,0.6840229034423828
4,6,6,6,2,-0.2281665802001953
2,6,6,4,2,-0.4558563232421875
10,6,7,6,10,1.9402503967285156
0,6,7,4,1,-1.9402503967285156
10,6,8,7,10,2.512216567993164
10,6,9,8,10,1.260519027709961
3,6,9,7,3,-0.3440380096435547
3,6,9,8,3,-0.3439188003540039
7,6,9,7,6,0.3439188003540039
5,7,9,8,5,0.0
6,7,8,8,5,0.11467933654807361
5,7,8,8,5,0.0
4,7,7,8,4,-0.22935867309592517
4,7,6,9,3,-0.22923946380615234
8,7,5,9,7,0.4585981369020775
1,7,4,8,1,-0.8021593093874291
1,7,3,6,0,-0.8009672164916992
2,7,2,7,0,-0.5714893341064453
2,7,1,6,1,-0.5707740783691406
6,7,1,5,5,0.11420249938964844
4,7,1,5,5,-0.11420249938964844
6,7,1,6,7,0.2282857894897461
8,7,1,4,8,0.45680999755859375
2,7,1,6,3,-0.45680999755859375
4,8,1,2,3,-0.11408329010009766
1,8,1,0,1,-0.7982254028320312
1,8,1,0,1,-1.1383295059204102
2,8,0,0,5,-0.5682706832885742
9,8,1,0,9,0.9095668792724609
1,8,1,0,2,-1.0230541229248047
8,8,1,0,5,0.4544258117675781
6,7,1,0,8,0.11360645294189453
8,7,2,1,9,0.5687475204467773
6,7,2,1,8,0.1138448715209961
9,7,4,2,10,1.139521598815918
2,7,5,2,7,-0.5700588226318359
0,7,4,2,0,-1.36566162109375
10,7,6,4,10,1.935720443725586
2,7,6,4,9,-0.5700588226318359
3,7,6,4,1,-0.34177303314208984
2,7,6,3,1,-0.5691051483152076
2,7,5,3,0,-0.6821155548097924
0,7,2,1,0,-3.397345542907715
0,7,0,0,3,-6.618738174438477
1,7,0,0,6,-1.0024309158325195
0,7,0,0,4,-1.5554428100585938
4,7,0,0,5,-0.2218484878540039
10,7,0,0,8,1.332402229309082
10,6,0,1,9,1.7819404602050781
10,6,0,1,9,1.6759634017944336
0,6,0,1,3,-2.0105838775634766
6,6,1,1,3,0.22304058074951172
1,6,1,1,3,-1.1141300201416016
9,6,2,1,6,1.0025501251220703
8,6,5,1,8,0.6695985794067383
0,5,6,1,4,-1.2267827987673119
2,5,6,1,5,-0.4453659057614967
8,5,7,0,9,0.4453659057614967
2,5,8,0,5,-0.5567073822019264
10,5,9,1,9,1.3370513916015625
9,5,10,1,9,0.781416893005149
3,4,10,1,3,-0.33497810363747327
8,4,10,2,4,0.4467964172363281
8,4,10,6,10,0.5588531494140625
4,4,10,7,8,-0.11169910430930408
4,4,10,8,2,-0.22375583648659436
10,3,10,9,7,2.4651288986206055
10,3,10,9,7,2.3638010025024414
2,3,10,8,3,-0.6763935089111328
9,3,10,8,7,0.7892847061155006
0,3,10,9,2,-1.239776611327903
6,3,10,9,3,0.1125335693359375
6,3,10,9,6,0.22530555725075452
10,3,10,9,9,1.3535022735597924
0,3,10,8,1,-2.028942108154297
10,2,10,9,7,1.4644861221313477
1,2,9,9,4,-1.0143518447875977
1,2,8,8,1,-1.124739646911621
8,2,7,9,5,0.6746053695678711
6,2,6,8,6,0.11241436004638672
4,2,6,8,1,-0.11241436004638672
6,2,5,8,5,0.22494792938232422
6,2,5,8,9,0.22518634796142578
10,2,7,9,10,2.143740653991699
1,2,7,8,5,-0.7908344268798828
2,2,7,8,1,-0.4513263702392578
1,2,5,6,0,-1.014113426208496
4,2,4,4,1,-0.22518634796142578
8,2,4,5,5,0.45037269592285156
2,1,3,4,2,-0.45037269592285156
4,1,3,5,3,-0.11241436004638672
10,1,4,6,10,1.9159317016601562
4,1,5,6,9,-0.2256631851196289
2,1,5,4,1,-0.45132637023903577
2,1,4,6,1,-0.45084953308127673
1,2,3,3,0,-1.1254549026489258
0,2,0,1,0,-4.589796066284402
0,2,0,1,2,-1.6692876815795898
0,2,0,0,5,-1.9960403442380592
5,2,0,0,5,0.110626220703125
10,2,0,1,8,1.2192726135253906
8,2,0,1,8,0.44405460357666016
4,2,0,1,5,-0.11110305786132812
0,2,0,0,2,-1.2199878692626953
5,2,0,0,3,0.0
4,2,0,0,5,-0.11074542999267578
5,2,1,0,5,0.0
9,2,1,0,7,0.7758140563964844
3,2,2,0,5,-0.33259391784690173
5,2,4,0,5,0.11086463928244861
8,2,5,1,10,0.6656646728515625
1,2,6,0,4,-0.7765293121340111
0,2,6,0,1,-1.21796131134011
4,1,5,0,2,-0.11050701141357422
7,1,6,0,9,0.3317594528198242
7,1,7,0,9,0.3319978713989258
1,1,6,1,4,-1.1059045791625977
5,1,6,2,4,0.11050701141357422
0,1,5,2,1,-1.324295997619629
5,1,5,2,7,0.0
10,1,9,6,10,4.872322082519753
0,1,8,3,1,-3.5480260849001244
10,1,10,8,9,9.47725772857666
10,1,10,9,10,1.6902685165405273
10,1,10,9,6,1.6955137252807617
6,1,10,9,4,0.11324882507324219
9,1,10,10,5,0.7933378219604492
5,1,10,9,5,0.0
4,1,10,10,4,-0.22673606872558594
6,1,10,10,5,0.11324882507324219
10,1,10,10,4,1.362442970275879
9,1,10,10,5,0.7964372634887695
9,1,10,10,6,1.0256767272949219
1,1,10,10,4,-0.9118318557739258
9,2,10,10,5,1.0257959365844727
5,2,10,10,5,0.0
7,2,10,10,4,0.34248828887939453
2,2,9,10,1,-0.6846189498901367
10,2,9,10,7,1.7130374908445045
0,2,6,10,0,-2.054929733276145
4,2,4,10,0,-0.2279281616208717
10,2,3,10,9,1.3685226440427467
8,2,3,10,9,0.4570484161376953
10,2,6,10,9,3.7848949432375267
7,2,7,10,6,0.34534931182839124
9,3,8,10,4,1.1529922485351562
10,3,9,10,8,1.7341375350952148
1,3,9,10,3,-0.8099079132080078
2,4,9,10,2,-0.4622936248779297
9,4,8,10,7,0.9249448776245117
0,4,5,9,1,-2.309441566467507
6,4,3,9,2,0.11515617370627673
6,5,2,8,6,0.23066997528076172
5,5,1,9,5,0.0
1,5,1,8,2,-0.8064508438110352
9,5,0,8,6,1.037001609802246
1,6,0,8,2,-0.691533088684082
6,6,0,8,0,0.11515617370583264
6,6,0,8,1,0.11515617370627673
9,6,0,9,9,1.0383129119875267
1,7,0,9,1,-1.1534690856938035
6,7,0,8,2,0.11515617370627673
8,7,0,8,9,0.46122074127197266
9,7,1,7,10,0.8081197738647461
1,8,1,5,2,-0.9233951568603516
5,8,1,4,2,0.0
0,8,0,2,0,-1.4971494674682617
6,8,0,2,3,0.1150369644165039
10,8,1,4,10,1.843571662902832
0,9,1,3,2,-1.268148422241211
8,9,1,5,5,0.6914138793945312
3,9,1,5,6,-0.23066997528076172
8,9,1,5,7,0.46122074127197266
7,9,2,5,8,0.34618377685546875
2,9,2,6,3,-0.4614591598510742
6,9,2,5,4,0.11527538299560547
4,9,2,6,4,-0.11527538299560547
6,9,2,6,6,0.23066997528053967
9,9,3,6,9,0.923752784729226
0,9,2,4,0,-1.6155242919924095
5,9,2,5,1,0.0
8,9,2,5,4,0.4611015319826439
7,9,3,5,9,0.34606456756591797
9,9,4,5,10,0.8083581924438477
5,9,4,6,5,0.0
3,9,4,6,1,-0.23102760314941406
0,9,3,6,0,-1.2693405151367188
9,9,4,7,9,1.0383129119875267
9,9,4,6,10,0.8089542388913795
3,9,5,7,6,-0.34689903259277344
1,10,4,5,0,-0.8083581924438477
9,10,4,7,9,1.0396242141723633
10,10,7,8,10,1.9690990447998047
0,10,6,6,0,-1.6222000122070312
1,10,5,6,0,-0.9247064590454102
6,10,4,6,3,0.23102760314941406
6,10,4,6,7,0.23114681243896484
10,10,5,7,10,1.273036003112793
1,10,5,5,4,-0.6947517395019531
6,10,5,7,3,0.1157522201538086
8,10,5,7,8,0.46312808990478516
8,10,6,7,8,0.4636049270629883
4,10,6,7,5,-0.11599063873291016
6,10,6,7,6,0.23186206817626953
6,10,6,7,5,0.11610984802246094
6,10,6,7,6,0.11599063873268811
8,10,6,9,8,0.464320182800515
1,10,5,7,1,-1.044154167175293
2,10,4,6,0,-0.4633665084838867
7,10,4,6,5,0.34749507904052734
0,10,2,6,0,-1.273036003112793
10,10,3,6,10,1.7366409301757812
3,10,3,4,9,-0.3477334976196289
4,10,3,6,2,-0.11587142944335938
6,10,3,7,7,0.23174285888671875
10,10,9,10,10,6.530880928039551
0,10,8,6,0,-5.83493709564209
10,10,9,7,8,3.844022750854492
10,10,10,8,10,1.5218257904050514
10,10,10,9,9,2.3496150970461205
9,10,10,9,5,1.0607242584228516
1,10,10,8,2,-1.0607242584228516
7,10,10,9,4,0.3533363342282936
7,10,10,9,6,0.3535747528076172
3,10,10,8,5,-0.2356767654416725
9,10,10,9,7,0.7075071334836647
1,10,9,8,4,-0.7075071334836647
7,10,9,9,5,0.3535747528076172
1,10,7,8,3,-1.0602474212646484
6,10,5,8,3,0.11777877807617188
1,10,3,9,2,-0.7058382034301758
3,10,2,8,0,-0.35250186920166016
9,10,1,8,2,1.058340072631836
3,10,1,8,1,-0.35309791564941406
10,10,2,9,10,1.413583755493164
0,10,1,6,1,-1.413583755493164
7,10,1,9,2,0.2353191375732422
0,10,0,5,0,-3.402233123779297
5,10,0,4,3,0.0
0,10,0,1,3,-1.6347169876098633
10,10,0,2,10,2.2197961807250977
9,10,0,3,10,1.1720657348632812
0,10,0,2,2,-1.6400814056396484
10,10,0,3,8,1.757502555847168
7,10,1,4,9,0.23472309112548828
2,10,1,3,3,-0.46944618225097656
9,10,2,4,7,0.7042884826660156
3,10,3,3,5,-0.3522634506225586
2,10,3,4,2,-0.5866289138796166
10,10,4,5,10,2.1147727966310814
10,10,8,7,10,2.2411346435546875
3,10,9,7,4,-0.23639202117919922
2,10,9,6,2,-0.5903244018554688
1,10,8,5,2,-0.7077455520629883
9,10,8,5,5,0.7077455520629883
0,10,6,5,0,-2.002716064452903
1,10,4,4,0,-0.9398460388185814
0,10,1,4,0,-2.809882164001465
10,10,1,5,7,1.7545223236083984
9,10,1,7,10,0.9380578994750977
3,10,1,6,6,-0.23472309112548828
0,10,1,4,1,-1.288771629333496
7,10,1,5,4,0.35119056701660156
8,10,1,4,8,0.4686117172241211
7,10,2,4,7,0.2343654632566139
5,10,2,5,7,0.0
1,10,2,4,2,-1.0541677474973365
4,10,2,4,3,-0.11706352233886719
8,10,2,4,8,0.46825408935546875
8,10,3,3,10,0.4686117172241211
5,10,4,1,9,0.0
7,10,5,2,8,0.3516674041748047
7,10,5,2,8,0.35202503204345703
4,10,6,3,5,-0.11742115020751953
1,10,5,1,0,-1.1720657348632812
2,10,4,2,0,-0.4680156707763672
9,10,5,4,10,1.1709928512571022
7,10,5,8,10,0.23448467254660876
9,10,7,7,10,0.7041692733764648
0,10,5,3,0,-1.8756389617919922
10,10,6,5,8,1.288771629333496
4,10,6,6,8,-0.11730194091796875
1,10,5,5,0,-1.054525375365989
8,10,5,5,6,0.5856752395627662
9,10,6,6,10,0.9381771087646484
10,10,8,7,10,2.4706125259399414
0,10,8,7,1,-1.413106918334961
10,10,9,8,7,2.121090888977051
0,10,6,4,0,-6.221890449523926
1,10,2,3,0,-0.6998777389526367
1,10,1,3,5,-1.164555549621582
10,10,1,3,8,1.281142234802246
3,9,0,3,6,-0.23317337036132812
6,9,1,3,5,0.11658668518066406
2,9,1,3,3,-0.582575798034668
8,9,1,4,6,0.4659891128540039
2,9,1,3,4,-0.4659891128540039
3,9,1,3,3,-0.3491640090942383
9,9,2,3,8,1.1649131774902344
1,9,3,3,7,-0.6992816925048828
0,9,2,2,1,-1.5120506286621094
6,9,2,2,4,0.11622905731201172
8,9,2,3,10,0.4649162292480469
9,9,4,3,10,0.8144378662109375
10,9,8,5,10,3.8564205169677734
10,9,10,4,9,1.8796920776367188
10,9,10,6,7,2.4770498275756836
0,9,10,4,2,-1.6525983810424805
0,9,10,6,0,-3.875613212585449
9,8,10,7,2,0.8198022842407227
10,8,10,8,10,3.527522087097168
8,8,10,8,8,0.47206878662109375
0,8,10,7,0,-2.943754196166992
2,8,9,6,1,-0.5868673324584961
0,8,5,5,0,-3.27455997467041
6,8,2,5,1,0.11658668518066406
5,8,1,5,2,0.0
2,8,1,5,1,-0.5828142166137695
7,8,0,5,4,0.3496408462524414
6,8,1,5,7,0.23317337036132812
6,7,1,6,6,0.11658668518066406
1,7,1,5,2,-1.0488033294677734
5,7,1,5,4,0.0
8,7,1,5,7,0.5824565887451172
9,7,2,4,8,0.8164644241333008
2,7,3,2,6,-0.4667043685913086
2,7,3,1,5,-0.46634674072265625
5,7,3,1,6,0.0
10,7,5,4,10,1.633763313293457
9,7,7,4,10,0.9357929229736328
9,7,9,2,8,0.820159912109153
7,6,9,2,7,0.3519058227541283
2,6,9,4,2,-0.5862712860107422
0,6,9,3,0,-1.4046430587768555
5,6,8,7,1,0.0
7,6,7,7,7,0.23376941680908203
0,6,5,4,0,-2.1009445190429688
10,6,5,7,9,1.8671751022338867
8,6,6,7,10,0.5848407745361328
10,6,7,8,10,1.5234947204589844
6,6,8,8,8,0.11730194091796875
3,6,8,8,2,-0.35202503204345703
6,6,8,8,4,0.11730194091796875
7,6,8,8,7,0.3521442413330078
7,6,8,8,7,0.23484230041503906
3,6,8,8,2,-0.3522634506225586
8,6,8,9,4,0.4698038101196289
7,6,8,9,7,0.2349615097043678
2,6,7,7,3,-0.46992301940895764
3,6,6,6,2,-0.3521442413330078
8,6,6,6,6,0.46956539154052734
1,6,5,5,0,-0.9388923645021752
10,6,5,7,9,1.526474952698198
6,6,6,8,3,0.11765956878639905
1,6,5,7,0,-1.1748075485229492
9,6,5,7,8,0.9396076202392578
0,6,4,8,0,-1.2916326522827148
1,6,2,6,1,-0.8202791213989258
1,6,1,4,5,-1.1698007583618164
10,6,2,4,10,1.6384124755859375
9,6,2,5,10,0.7036924362182617
6,6,3,5,8,0.11730194091796875
10,6,5,6,10,1.2927055358886719
7,6,6,6,9,0.35309791564941406
8,6,7,7,8,0.5890130996704102
7,6,8,7,7,0.2357959747314453
5,6,8,7,4,0.0
4,6,8,6,4,-0.1178979873659447
10,6,9,8,7,2.8367042541503906
10,6,10,9,6,1.305222511291726
2,6,10,9,3,-0.4750490188598633
9,6,10,10,5,0.7127523422241211
3,6,10,9,4,-0.2377033233642578
3,6,10,9,3,-0.35631656646728516
9,7,9,10,6,0.8317232131958008
10,7,10,10,7,1.3093948364257812
1,7,9,10,2,-1.0715723037719727
9,7,9,10,7,1.0715723037719727
1,7,8,10,2,-1.1905431747434303
0,7,5,9,0,-2.0178556442262963
1,7,2,8,0,-1.065373420715332
0,7,0,7,0,-1.299142837524414
7,7,0,6,6,0.35393238067626953
7,7,0,6,8,0.3542900085449219
4,7,0,6,5,-0.11801719665527344
4,7,0,5,4,-0.11813640594482422
7,7,0,6,6,0.3542900085449219
1,7,0,5,2,-1.0622739791870117
9,7,0,4,7,1.0622739791870117
8,7,1,3,9,0.47278404235839844
6,7,1,3,7,0.118255615234375
4,7,2,2,5,-0.118255615234375
7,7,2,3,8,0.23663043975830078
9,7,4,4,10,0.7102489471435547
4,7,4,3,9,-0.11849403381347656
2,7,4,1,1,-0.4734992980957031
6,7,4,2,4,0.11837482452392578
8,7,5,2,8,0.4736185073852539
8,7,6,3,7,0.5925893783569336
7,7,6,6,3,0.23722648620583264
0,7,5,5,0,-1.421809196471946
0,7,3,5,0,-1.417994499206543
8,7,3,5,3,0.47218799591064453
7,7,2,5,8,0.23627281188964844
1,7,2,4,2,-0.708460807800293
8,7,2,5,7,0.5903244018554688
0,7,1,3,1,-2.2401809692382812
10,8,2,6,10,2.8312206268310547
4,8,3,5,10,-0.118255615234375
10,8,5,6,9,1.1837482452390358
3,8,6,6,6,-0.35536289215065686
8,8,7,6,7,0.47397613525390625
6,8,7,6,7,0.11849403381347656
7,8,8,6,7,0.2372264862060547
3,8,8,5,7,-0.2372264862060547
7,8,8,6,7,0.2372264862060547
4,8,7,6,5,-0.11861324310302734
8,8,8,6,6,0.5931854248046875
8,8,8,6,4,0.47516822814941406
6,8,8,6,5,0.1188516616821289
5,8,8,7,5,0.0
5,8,8,9,3,0.0
8,8,8,9,3,0.5944967269897461
0,8,6,7,0,-2.0188093185424805
2,8,4,7,0,-0.592350959777832
7,8,3,6,7,0.3553628921508789
0,8,2,7,1,-1.5381574630737305
3,7,1,4,3,-0.23615360260009766
10,7,1,6,10,1.3005733489990234
2,7,1,3,5,-0.5916357040405273
10,7,3,6,10,2.0139217376708984
9,7,5,7,9,1.0693073272707299
3,7,6,6,4,-0.23782253265403064
5,7,7,6,4,0.0
9,8,8,7,9,0.9518861770629883
7,8,8,7,8,0.3572702407836914
6,8,9,8,6,0.11920928955078125
6,8,9,7,6,0.11920928955078125
5,8,9,7,5,0.0
8,8,9,7,8,0.5962848663327858
2,8,8,7,3,-0.4770755767820045
7,8,8,7,5,0.35786628723122327
3,8,7,6,4,-0.23865699768021997
2,8,6,8,2,-0.47683715820334704
7,8,6,9,4,0.2384185791015625
7,8,5,9,7,0.23841857910178454
7,8,5,10,3,0.3578662872310012
4,8,5,10,2,-0.11920928955078125
1,8,4,9,0,-1.0727643966672584
0,8,2,8,0,-1.4270544052121803
9,8,2,7,9,0.95093250274636
4,8,2,5,8,-0.11897087097167969
1,8,1,4,2,-0.9506940841674805
9,8,1,5,10,0.8317232131960228
0,8,1,2,2,-1.4251470565798119
0,8,0,0,0,-3.3110380172731713
10,8,0,1,8,1.4165639877321556
2,8,0,1,7,-0.4725456237792969
10,8,0,3,10,2.248406410217285
5,8,1,2,9,0.0
8,8,2,3,8,0.4744529724121094
5,8,3,3,6,0.0
4,8,4,3,7,-0.11861324310302734
7,8,5,3,7,0.3561973571777344
7,8,6,3,7,0.35631656646728516
1,8,6,3,2,-0.9497404098510742
1,8,5,2,1,-0.8296966552734375
2,8,4,2,2,-0.4734992980957031
2,8,3,2,3,-0.591278076171875
8,8,3,3,7,0.4730224609375
3,8,3,2,2,-0.23663043975830078
8,8,3,3,3,0.47326087951660156
10,8,5,4,10,1.3034343719480201
2,8,6,3,5,-0.5929470062255859
8,8,7,5,7,0.5929470062255859
1,8,6,7,1,-1.1850595474240944
2,8,5,5,0,-0.5916357040405273
1,8,4,5,1,-0.7089376449584961
5,7,3,2,9,0.0
0,7,2,1,1,-2.356886863708274
10,7,2,2,9,1.766681671142356
10,7,3,3,10,1.299142837524414
2,7,4,3,5,-0.5909204483032227
7,7,5,3,5,0.23627281188964844
3,7,5,2,4,-0.23627281188964844
7,7,6,3,6,0.35452842712402344
7,7,6,4,7,0.23639202117919922
8,7,7,5,8,0.5916357040405273
3,7,7,5,5,-0.35500526428222656
2,7,7,4,6,-0.4730224609375
5,7,7,5,7,0.0
9,7,7,5,9,0.7096529006958008
2,6,7,3,3,-0.5915164947509766
1,6,6,3,0,-1.0628700256349877
7,6,5,2,0,0.35405158996604236
10,6,7,5,10,2.010822296142356
10,6,9,7,10,1.8994808197025925
9,6,10,8,6,0.8331537246701881
0,6,10,7,0,-1.4274120330810547
9,6,10,9,5,0.7132291793823242
0,6,9,7,1,-1.6627311706542969
8,6,8,7,3,0.4744529724121094
0,6,6,5,0,-2.1321773529052734
2,6,4,5,0,-0.47266483306884766
1,6,2,4,1,-0.7082223892211914
3,6,1,4,3,-0.3538131713869408
1,6,1,3,6,-0.8245706558225319
5,6,1,3,6,0.0
8,6,1,3,7,0.4709959030149147
8,6,1,4,8,0.4714727401735619
1,6,1,3,3,-0.7070302963256836
8,5,2,3,6,0.4712343215942383
7,5,2,4,8,0.35381317138671875
3,5,3,4,4,-0.35381317138671875
1,5,3,3,1,-0.9421110153198242
7,5,3,2,4,0.23543834686279297
0,5,2,0,2,-1.2933015823364258
8,5,2,0,9,0.58746337890625
8,5,3,1,10,0.4703998565673828
0,5,1,0,0,-3.635287284851074
10,5,2,1,9,2.2252798080444336
2,5,2,1,8,-0.5865097045900658
9,5,3,2,8,0.9386539459230736
1,5,3,2,3,-0.7041692733764648
10,5,6,4,10,2.3506879806518555
4,4,7,4,9,-0.11777877807617188
9,4,9,6,9,1.060962677001731
6,4,9,6,8,0.11801719665549548
7,4,10,6,7,0.3541707992553711
9,4,10,6,6,0.9455680847167969
1,4,10,6,2,-0.8275508880615234
8,4,10,6,6,0.5909204483032227
1,4,9,5,2,-0.9452104568481445
8,4,9,6,5,0.4724264144897461
2,4,9,6,2,-0.5903244018554688
6,4,8,6,3,0.11789798736572266
2,4,7,7,2,-0.4718303680419922
3,4,6,6,1,-0.35381317138671875
9,4,6,6,8,0.9437799453735352
9,4,7,9,10,0.7088184356689453
6,4,7,9,6,0.118255615234375
3,4,7,9,2,-0.23639202117919922
10,4,8,9,10,1.3017654418945312
8,4,8,10,8,0.5927085876464844
2,4,8,8,1,-0.47433376312278064
9,4,9,9,8,0.9489059448244408
6,4,9,9,5,0.1188516616821289
3,4,8,8,2,-0.23758411407470703
10,4,9,9,5,1.3072490692138672
4,4,9,8,4,-0.11897087097167969
10,4,9,10,8,1.7870664596555397
4,4,9,9,7,-0.11920928955078125
0,4,9,9,1,-1.191854476928489
8,4,8,9,5,0.5955696105957031
10,4,10,10,9,6.3533782958984375
9,4,10,10,6,1.0862350463867188
5,5,10,10,4,0.0
5,5,10,10,5,0.0
10,5,10,10,4,2.542853355407715
8,5,10,10,6,0.4857778549194336
2,5,10,10,4,-0.4857778549194336
8,5,10,10,5,0.4857778549194336
4,5,10,10,5,-0.1214742660522461
7,6,10,10,6,0.3644227981567383
5,6,9,10,5,0.0
0,6,7,10,2,-1.577615737915039
0,6,3,10,1,-1.2104511260984108
10,6,2,10,6,1.2104511260984108
2,6,1,10,0,-0.6055831909181908
0,7,0,9,0,-1.6921758651731178
10,7,0,9,9,1.8131732940673828
0,7,0,8,2,-1.571655273437278
0,7,0,7,1,-3.8498640060427025
0,7,0,4,4,-4.061102867126465
10,7,0,3,10,3.2224655151367188
0,7,0,2,6,-2.150416374206543
1,8,0,2,2,-0.8339881896972656
9,8,0,2,7,1.072525978088379
1,8,0,1,4,-1.072525978088379
8,8,0,1,5,0.4763603210449219
6,8,0,1,6,0.11920928955078125
1,8,0,1,3,-0.7146596908569336
3,8,0,1,3,-0.23794174194335938
1,8,0,0,3,-0.713348388671875
3,8,0,0,3,-0.35631656646728516
4,8,0,1,4,-0.1188516616821289
7,8,0,1,7,0.35631656646728516
3,8,1,0,6,-0.23746490478515625
4,8,1,0,4,-0.1188516616821289
8,8,2,1,9,0.47516822814941406
5,8,3,0,9,0.0
9,8,5,1,9,0.713348388671875
10,8,8,4,10,2.6236772537231445
7,8,10,7,9,0.3587007522585228
2,8,10,4,1,-0.5977153778078392
8,8,10,7,5,0.4781484603881836
0,8,5,1,0,-9.484887123108132
10,8,2,2,1,2.4738311767580345
2,8,1,2,9,-0.47206878662109375
0,8,0,1,1,-3.293156623840554
3,8,0,1,1,-0.2343654632566139
1,8,0,1,3,-1.1708736419677734
1,8,0,1,4,-0.7011890411376953
1,8,0,1,4,-1.050114631652832
6,7,0,1,5,0.23317337036132812
3,7,0,1,5,-0.23317337036132812
2,7,0,0,6,-0.582575798034668
3,7,0,0,5,-0.23281574249267578
8,6,1,1,6,0.46575069427490234
5,6,1,0,5,0.0
9,6,3,1,8,0.9328126907348633
5,6,6,1,7,0.0
1,5,6,0,2,-1.1657476425170898
1,5,7,0,2,-0.6982088088989258
8,5,7,0,9,0.46539306640625
0,4,6,0,2,-1.9751787185668945
5,4,6,0,5,0.0
5,4,6,0,8,0.0
9,4,7,0,9,0.8124113082885742
0,3,7,0,0,-1.5077590942382812
0,3,6,0,2,-1.387953758239746
0,3,4,0,7,-1.3844966888429955
1,2,2,0,3,-1.0360479354856178
1,2,2,0,4,-0.8044242858886719
10,2,2,0,9,1.379847526550293
3,2,3,0,7,-0.23031234741210938
8,1,5,1,7,0.6909370422361061
2,1,6,1,5,-0.4606246948239967
6,1,7,1,6,0.2301931381225586
6,1,8,1,7,0.2304315567014381
8,1,9,0,7,0.4611015319826439
8,1,10,1,8,0.5768537521362305
5,1,10,1,7,0.0
3,1,10,1,7,-0.3461837768556908
2,1,10,1,8,-0.5766153335569069
9,1,10,2,10,0.8074045181274414
4,0,10,2,8,-0.11539459228515625
0,0,9,1,0,-1.498103141784668
1,0,9,1,1,-0.6899833679196998
1,0,8,1,2,-0.6890296936037377
7,0,7,2,5,0.34439563751220703
1,0,6,2,1,-0.9180307388305664
6,0,6,3,3,0.11467933654807361
1,0,5,3,5,-1.0311603546144799
0,0,3,1,2,-1.3717412948608398
9,0,3,2,9,1.0284185409543678
10,0,5,3,10,1.603841781616433
10,0,10,7,10,5.303740501403809
0,0,9,4,0,-5.647778511047363
10,0,9,4,2,1.6075372695922852
9,0,10,5,9,0.8056163787841797
4,0,10,4,6,-0.11515617370605469
6,0,10,4,6,0.23043155670166016
5,0,10,4,5,0.0
8,0,10,5,7,0.4609823226928711
2,0,10,4,4,-0.5762577056884766
8,0,10,5,6,0.691533088684082
