returns_binned,SMA_ratio_binned,MACD_hist_binned,RSI_binned,SO_diff_binned,Profit
6,1,2,2,3,0.3361701965332031
7,1,3,3,7,0.6732940673828125
6,1,3,3,7,0.3368854522705078
7,1,4,3,8,0.6743669509889916
1,1,5,2,4,-0.5620718002321556
5,1,5,2,4,0.22470951080322266
4,1,5,2,4,-0.11241436004638672
7,1,6,2,7,0.6747245788574219
3,1,6,2,5,-0.22494792938210217
1,1,6,2,1,-0.5620718002321556
6,1,6,3,5,0.33724308013916016
4,1,6,3,7,0.0
2,1,6,4,2,-0.33724308013916016
4,1,5,4,3,0.11229515075683594
1,1,5,2,0,-0.7860660552980736
3,1,4,1,1,-0.22435188293434827
3,1,4,1,2,-0.2243518829345703
4,1,3,2,4,0.1121759414675072
1,1,3,2,3,-0.6723403930664062
0,1,2,2,1,-1.3424158096317917
0,1,1,1,4,-1.2274980545043945
1,1,1,0,6,-0.6682872772214576
1,1,0,0,2,-0.667572021484375
5,1,0,0,4,0.2224445343017578
6,1,0,0,6,0.3337860107421875
4,0,1,0,4,-0.11134147644042969
6,0,1,0,6,0.5567073822019264
2,0,2,0,4,-0.4453659057614967
3,0,2,0,2,-0.22244453430153577
6,0,3,0,6,0.44512748718239514
7,0,4,0,7,0.6684064865112305
6,0,6,0,7,0.33462047576904297
2,0,6,0,4,-0.557541847229226
1,0,6,0,1,-0.7795095443723365
6,0,6,0,7,0.33402442932128906
1,0,5,0,0,-1.001119613647461
3,0,5,0,1,-0.22232532501220703
8,0,5,1,8,1.223444938659668
6,0,6,1,8,0.33414363861083984
4,0,6,3,6,0.11134147644020764
8,0,7,5,8,1.674175262451394
1,0,7,5,2,-0.8934736251831055
4,0,7,6,1,-0.1115798950193092
8,0,8,7,8,2.124190330505149
7,0,8,7,6,0.784754753112793
8,0,8,8,1,1.2354850769042969
1,0,8,7,1,-0.6742477416992188
7,0,8,7,5,0.7867813110353783
7,0,8,8,7,0.6753206253049537
4,0,8,8,5,0.0
4,0,8,7,3,-0.11265277862548828
4,0,8,7,3,0.11265277862548828
2,1,8,7,2,-0.45037269592285156
6,1,7,8,5,0.45037269592285156
4,1,7,8,5,0.0
0,1,5,7,0,-2.02333927154541
7,1,4,8,3,0.8982419967651367
1,1,3,7,0,-0.6737709045410156
4,1,2,7,0,-0.11229515075705798
3,1,2,6,2,-0.22435188293434827
4,1,1,5,2,-0.11217594146706311
7,1,2,7,8,0.8980035781858131
8,1,3,8,8,2.2513866424560547
0,1,3,6,1,-1.352071762084961
8,1,5,6,7,1.4649629592893287
0,1,4,4,2,-1.1272430419919655
7,1,5,6,6,0.9015798568725586
8,1,6,6,8,1.3551712036132812
6,1,7,6,4,0.3393888473510742
0,1,5,4,0,-2.596139907836914
1,1,3,3,0,-0.675201416015625
7,1,3,4,5,0.675201416015625
0,1,1,3,1,-1.5739202499389648
1,1,1,3,0,-0.8974075317382812
1,1,0,2,2,-0.6721019744873047
4,1,0,3,4,-0.11181831359863281
6,1,0,3,7,0.5598068237304688
2,1,0,3,5,-0.33593177795410156
1,2,0,3,2,-1.0066032409667969
8,2,0,4,7,1.6787052154541016
4,2,1,4,6,-0.11205673217773438
7,2,2,4,7,1.0095834732057885
3,2,3,2,5,-0.22447109222434314
4,2,3,3,7,0.0
8,2,5,3,8,1.5736818313598633
8,2,8,6,8,3.501296043395996
7,2,8,6,6,0.5668401718139648
1,2,8,5,1,-0.5668401718139648
8,3,8,6,6,2.6127099990844727
5,3,8,7,5,0.22780895233154297
8,3,8,8,4,1.597285270690918
0,3,8,7,1,-1.2555122375490502
1,3,8,7,1,-0.797271728515403
7,3,8,8,4,0.797271728515403
4,3,8,8,5,0.0
1,3,7,8,2,-0.911116600036399
0,3,6,7,1,-1.2503862380981445
7,3,4,8,4,0.5680322647094727
7,3,4,8,6,0.796198844909668
6,4,3,8,3,0.3415346145632103
3,4,3,8,1,-0.11384487152121814
4,4,3,8,3,0.11384487152121814
1,4,2,7,0,-1.0241270065309838
1,4,1,7,0,-0.7951259613037109
6,4,1,7,4,0.45418739318847656
1,4,0,4,2,-0.9080171585083008
4,4,0,4,3,0.11336803436279297
1,4,0,4,4,-0.680088996887207
3,4,0,2,4,-0.22661685943603516
3,4,0,1,4,-0.2263784408569336
4,4,0,0,7,0.0
0,4,0,0,3,-1.130819320678711
0,4,0,0,1,-1.1284351348876953
8,4,0,0,7,1.1284351348876953
0,4,0,0,3,-1.5790462493896484
0,4,0,0,2,-2.471923828125
8,4,0,1,7,1.3468265533447266
8,4,0,1,8,1.2377500534055397
0,4,0,0,1,-1.6870498657222122
0,4,0,0,0,-1.5696287155153588
8,4,0,0,7,1.4574527740478516
3,4,0,0,6,-0.22459030151389392
7,4,1,1,7,1.0110139846803978
2,4,2,1,5,-0.33724308013916016
5,5,3,1,4,0.22470951080322266
4,5,3,1,6,0.0
8,5,5,2,8,1.4632940292358398
4,5,6,2,7,-0.11265277862548828
1,5,6,2,4,-1.0132789611814186
6,5,6,2,7,0.45013427734352796
4,5,7,2,6,0.1125335693359375
6,5,7,3,6,0.4506111145019531
7,5,7,4,6,0.9022951126098633
0,5,7,3,0,-1.1276006698610619
7,5,7,5,3,1.0148286819460228
1,5,7,6,1,-1.0148286819460228
7,5,7,5,6,0.9019374847412109
1,5,7,4,2,-0.563979148864524
4,5,6,5,1,-0.11265277862548828
7,5,6,7,8,1.0151863098144531
1,5,6,6,0,-0.9025335311889648
0,5,4,4,0,-1.6880035400390625
8,5,5,5,8,1.9135475158693627
7,5,6,6,8,0.9028911590573951
4,5,6,6,6,-0.11289119720458984
8,5,7,6,7,1.1304616928100586
4,5,7,5,3,-0.1131296157836914
4,5,7,5,3,0.1131296157836914
2,5,7,6,2,-0.3393888473510742
2,4,6,5,1,-0.45228004455566406
7,4,6,6,7,0.9049177169799805
7,4,7,6,6,0.7929801940917969
5,4,7,6,5,0.22673606872558594
2,4,7,6,3,-0.3401041030883789
6,4,7,6,5,0.4534721374511719
2,4,6,6,2,-0.4534721374511719
7,4,6,6,2,0.6804466247558594
1,4,5,6,0,-0.6804466247558594
0,4,4,5,0,-1.471400260925293
3,4,2,4,0,-0.1131296157836914
8,4,3,6,8,1.2445449829101562
5,4,3,7,8,0.22661685943603516
8,4,4,7,8,1.1343955993652344
8,5,6,7,7,1.3644695281982422
8,5,7,8,3,1.1396408081054688
8,5,8,8,6,1.3709068298337623
1,5,8,7,2,-0.6858110427854225
0,5,7,6,0,-1.2551546096801758
4,5,7,7,2,0.11384487152077405
6,5,6,7,6,0.4562139511110619
6,5,6,7,6,0.34248828887939453
3,5,6,6,4,-0.2282857894897461
7,5,6,7,6,0.6850957870483398
1,5,5,6,2,-0.9132623672485352
7,5,4,6,5,0.9132623672485352
5,5,4,7,6,0.22864341735839844
5,6,4,7,5,0.2286434173581764
3,6,4,7,2,-0.2286434173581764
1,6,3,8,0,-0.5713701248168945
1,6,2,7,0,-0.5705356597900391
7,6,2,7,8,1.0275840759277344
0,6,2,6,0,-1.2557506561279297
0,6,1,4,0,-1.7075538635253906
6,6,0,4,5,0.4547834396364525
1,6,0,2,2,-0.5683898925785691
8,6,0,2,8,1.2513399124149949
0,6,0,2,1,-1.5921592712404564
1,6,0,2,1,-0.5675554275512695
0,6,0,0,3,-6.314873695373535
0,6,0,0,2,-1.2315511703493431
2,6,0,0,3,-0.4471540451047584
0,6,0,0,4,-1.3393163681032494
3,6,0,0,5,-0.2228021621701881
3,6,0,0,4,-0.22280216217041016
4,6,0,0,3,-0.11134147644042969
6,6,0,0,6,0.4454851150510475
2,6,0,0,4,-0.4454851150510475
4,6,0,0,3,-0.11134147644042969
2,5,0,0,3,-0.33378601074196546
0,5,0,0,3,-1.222372055054155
2,5,0,0,4,-0.33295154571511
6,5,1,0,5,0.5549192428588867
2,5,2,0,5,-0.33295154571533203
6,5,3,0,7,0.5550384521484375
7,5,5,0,8,0.6669759750366211
1,5,6,0,5,-0.7779598236083984
4,5,6,0,3,0.0
6,5,7,0,8,0.4444122314453125
3,4,7,0,5,-0.22232532501242908
7,4,8,1,8,1.0010004043581322
1,4,8,1,4,-0.667572021484375
8,4,8,4,6,1.4473199844360352
3,4,8,4,1,-0.22292137146018298
1,4,8,4,0,-0.6681680679319069
3,4,8,3,1,-0.22244453430153577
3,4,8,3,2,-0.22256374359175268
6,4,8,4,5,0.5563497543337181
4,3,8,4,3,0.0
2,3,8,4,1,-0.4451274871826172
4,3,7,5,3,0.11134147644065173
6,3,7,6,7,0.44512748718239514
3,3,7,5,4,-0.22268295288085938
2,3,7,5,1,-0.5562305450439453
6,2,7,5,5,0.4448890686035156
6,2,7,5,7,0.33402442932128906
5,2,7,6,6,0.22268295288063733
4,2,7,6,6,0.11146068573020251
4,2,7,6,8,0.11134147644020764
6,2,7,6,8,0.33438205719016345
4,1,7,5,1,0.0
4,1,7,6,1,0.11157989501953125
7,1,7,6,8,0.8929967880246803
6,1,7,7,4,0.44703483581565173
1,1,7,6,0,-1.0052919387817383
7,1,7,7,7,1.0052919387817383
6,1,7,8,7,0.3355741500854492
2,1,7,7,2,-0.44739246368408203
7,1,7,7,6,0.6711483001708984
4,1,7,8,6,0.11205673217773438
8,1,7,8,7,1.1206865310668945
0,1,7,7,0,-1.232743263244629
6,1,6,7,2,0.3360509872438744
5,1,6,8,6,0.22399425506569592
4,1,6,8,4,-0.11205673217773438
6,1,6,8,5,0.3361701965332031
8,1,6,8,8,1.3468265533447266
2,1,6,8,4,-0.3370046615600586
1,1,6,7,1,-0.5612373352050781
7,1,6,7,6,0.6736516952514648
4,1,5,7,5,-0.11241436004638672
1,1,4,6,0,-0.7855892181394264
2,1,3,5,0,-0.33628940582297595
8,1,4,6,7,1.1218786239624023
3,1,4,7,6,-0.2244710922241211
1,1,3,5,0,-1.0094642639160156
6,1,2,5,4,0.5605220794677734
5,1,3,6,7,0.22435188293434827
6,1,3,6,7,0.449061393738015
8,2,5,7,7,2.81524658203125
8,2,8,8,8,4.421830177307129
8,2,8,8,6,2.0532608032226562
0,2,8,7,0,-3.076910972595437
8,2,8,8,3,1.2513399124149949
0,2,8,6,1,-2.613186836242898
2,2,7,6,1,-0.3399848937988281
3,2,6,6,3,-0.11324882507324219
4,2,5,6,4,0.11324882507324219
4,3,4,6,3,0.0
8,3,6,7,8,4.207611083984375
0,3,6,7,5,-1.5959739685058594
8,3,8,8,7,5.952000617981179
1,3,8,8,5,-0.8051395416259766
4,3,8,7,2,0.0
6,4,8,8,4,0.3448724746701881
5,4,8,8,4,0.1150369644165039
6,4,8,8,5,0.4603862762451172
0,4,7,7,1,-1.6093254089355469
0,4,3,6,0,-3.4323930740356445
3,4,1,6,1,-0.11408329010009766
1,4,0,4,2,-0.9113550186157227
8,4,0,4,8,2.967715263366699
7,5,0,6,7,0.687241554260476
8,5,1,6,8,1.9518136978147194
7,5,2,7,7,0.6905794143676758
7,5,4,7,7,1.03759765625
5,5,5,7,3,0.11539459228515625
1,5,5,7,2,-0.5767345428466797
1,5,4,7,2,-0.6914138793945312
6,6,3,6,4,0.3455877304074928
2,6,3,7,3,-0.3455877304074928
3,6,2,4,3,-0.1150369644165039
2,6,1,4,3,-0.3453493118286133
1,6,1,4,2,-0.5749464035031959
1,6,0,3,1,-0.9186267852785424
1,7,0,3,0,-0.8025169372558594
5,7,0,3,0,0.2292394638063744
3,7,0,3,2,-0.11467933654807361
7,7,0,6,7,0.6879568099975586
0,7,0,5,2,-1.146078109741211
1,7,0,5,4,-1.029372215270996
8,7,0,5,8,1.946091651916726
7,7,0,5,8,0.5736351013181373
7,7,1,4,7,0.8041858673095703
5,7,2,3,7,0.1150369644165039
8,7,4,4,6,1.6124248504638672
0,7,3,2,0,-3.1052827835080787
8,7,3,3,2,1.1479854583740234
7,7,3,4,7,0.5749464035031959
1,7,3,3,3,-0.5749464035031959
8,7,4,4,8,1.7267465591428444
7,7,6,5,8,0.6921291351318359
3,7,6,5,5,-0.11539459228515625
1,7,6,5,2,-0.6921291351318359
2,8,5,5,1,-0.34558773040771484
5,8,5,6,3,0.23031234741210938
2,8,4,5,1,-0.46074390411376953
7,8,4,6,6,0.6914138793945312
5,8,4,6,7,0.23055076599121094
8,8,5,7,8,1.9644498825075463
1,8,6,7,4,-0.5784034729006127
1,8,5,6,1,-0.5779266357421875
1,8,4,6,0,-0.6927251815798119
2,8,3,5,0,-0.34594535827614514
6,8,3,5,2,0.34594535827614514
1,8,2,3,0,-0.6917715072631836
0,8,0,2,1,-5.274295806884544
0,8,0,0,2,-5.109667778015137
0,8,0,0,2,-4.388928413391113
0,7,0,0,3,-2.5714635848999023
0,7,0,0,6,-1.1141300201416016
3,7,0,0,5,-0.22244453430153577
0,7,0,0,3,-1.1113882064821556
7,7,0,0,5,0.888824462890403
8,7,0,0,6,1.2246370315551758
8,7,0,0,7,3.2422542572025925
1,7,0,0,5,-0.6723403930664062
2,7,0,0,3,-0.4478693008425072
6,7,2,0,4,0.33581256866432874
4,7,4,0,4,-0.11193752288796155
6,6,6,0,7,0.5600452423095703
6,6,7,0,8,0.5606412887573242
6,6,8,0,8,0.33676624298095703
4,6,8,0,7,-0.11229515075683594
6,6,8,0,5,0.33676624298095703
7,6,8,0,6,0.7867813110353783
6,6,8,1,2,0.45013427734352796
3,6,8,3,2,-0.22518634796142578
8,5,8,6,6,2.0294189453125
0,5,8,7,0,-1.2410879135131836
6,5,8,8,2,0.5637407302856445
2,5,8,8,3,-0.45108795166015625
3,5,8,8,2,-0.22530555725097656
0,5,8,7,0,-2.360820770263672
8,5,8,7,8,2.2481679916379615
0,5,8,5,6,-1.2377500534055397
8,5,8,6,8,2.2525787353515625
3,5,8,6,7,-0.2257823944091797
0,4,7,5,0,-2.5882720947265625
8,4,7,6,6,2.1371841430664062
4,4,7,6,7,0.0
2,4,7,5,3,-0.3379583358766869
6,4,7,5,5,0.3379583358766869
3,4,7,5,6,-0.22530555725097656
5,4,6,5,6,0.22530555725097656
7,4,7,5,7,0.6768703460693359
6,3,7,5,5,0.5644559860229492
7,3,7,5,4,0.7915496826171875
6,3,8,5,2,0.339508056640625
7,3,8,6,5,1.0199546813964844
4,3,8,6,6,0.11348724365234375
8,3,8,6,5,1.1358261108398438
6,3,8,7,2,0.3412961959838867
1,3,8,7,0,-1.0230541229248047
1,3,7,6,1,-0.6809234619140625
0,3,6,6,0,-1.3592243194580078
2,2,4,4,0,-0.45228004455566406
2,3,2,4,1,-0.3390312194824219
6,3,2,7,5,0.3390312194824219
6,3,2,6,6,0.45228004455566406
8,3,2,6,8,1.1324882507324219
8,3,5,8,8,2.2721290588378906
6,3,6,8,8,0.45561790466308594
7,3,7,8,5,0.9123086929321289
0,3,7,7,0,-1.8231868743894264
5,4,6,7,2,0.22757053375221936
6,4,6,7,6,0.3415346145629883
8,4,7,7,7,1.2540817260742188
1,4,6,6,3,-0.5704164505004883
6,4,6,6,5,0.4563331604003906
1,4,5,5,2,-1.026153564452903
4,4,4,5,2,0.11396408081032483
7,4,4,5,6,0.9121894836425781
0,4,3,4,0,-1.7091035842893287
2,4,2,5,0,-0.341176986694558
3,4,1,6,4,-0.11360645294189453
8,4,2,7,8,1.7075538635253906
8,4,4,8,8,2.3998022079467773
7,4,6,8,7,0.6877183914186791
3,4,6,7,1,-0.11467933654807361
8,5,7,8,4,1.837611198425293
6,5,8,7,6,0.3453493118286133
1,5,8,7,2,-0.690460205078125
7,5,8,7,5,0.5753040313722924
1,5,7,7,2,-0.9200572967531517
7,5,7,7,5,0.6898641586303711
4,5,6,7,5,0.0
4,5,5,7,4,0.0
3,5,4,7,3,-0.2300739288330078
5,5,4,7,3,0.1150369644165039
2,5,3,7,2,-0.34499168395996094
4,5,2,7,1,0.0
3,5,2,7,0,-0.22983551025390625
7,5,2,8,6,0.5748271942138672
1,6,1,8,0,-0.6897449493408203
2,6,1,8,0,-0.3445148468017578
6,6,1,7,6,0.3445148468017578
1,6,1,5,2,-0.6887912750244141
7,6,1,5,8,1.0335445404052734
7,6,2,6,8,1.0355710983276367
8,6,3,6,8,1.8459558486938477
8,6,6,7,7,1.6204118728637695
8,6,7,8,2,1.3928413391113281
6,6,8,8,4,0.34880638122558594
2,6,8,8,3,-0.34880638122558594
3,6,8,8,3,-0.11610984802246094
2,6,7,8,2,-0.4646778106689453
2,6,7,7,2,-0.3480911254885033
2,7,5,7,2,-0.4639625549314186
6,7,4,7,4,0.34797191619873047
6,7,4,8,6,0.34797191619873047
3,7,3,8,4,-0.11599063873291016
3,7,2,8,2,-0.1159906387331322
5,7,2,8,3,0.23198127746604236
5,7,2,8,3,0.23233890533447266
2,7,2,8,0,-0.3483295440673828
6,7,2,8,3,0.3483295440673828
2,7,1,8,2,-0.464320182800515
5,7,1,8,4,0.1159906387331322
5,7,1,8,7,0.2321004867553711
5,7,1,7,8,0.11622905731201172
1,7,1,4,1,-0.5803108215332031
2,7,1,2,0,-0.34797191619873047
8,7,2,4,8,1.6254186630249023
7,7,2,5,8,0.8144378662109375
7,7,4,6,7,0.582575798034668
6,7,5,7,4,0.3497600555419922
0,7,4,6,0,-1.5143156051635742
3,7,3,6,0,-0.23245811462402344
8,7,4,7,8,1.7467737197875977
1,7,4,6,6,-0.5829334259033203
7,7,4,7,7,0.81634521484375
1,7,4,6,2,-0.6997585296630859
8,7,8,8,3,8.812308311462402
0,7,8,8,2,-1.5377998352050781
0,7,8,7,1,-1.1799335479736328
7,7,8,7,3,0.5897283554074928
4,7,8,8,3,0.0
8,7,8,8,6,1.4177560806276635
7,8,8,8,7,0.8287429809570312
7,8,8,8,6,0.5927085876464844
7,8,8,8,6,0.7121562957765892
6,8,8,8,6,0.475168228149192
6,8,8,8,5,0.47576427459716797
5,8,8,8,3,0.11897087097167969
7,8,8,8,2,0.9528398513793945
1,8,7,8,1,-0.9528398513793945
1,8,5,8,0,-0.7134675979614258
0,8,2,8,0,-1.3058185577392578
1,8,1,7,1,-0.8292198181152344
3,8,0,7,1,-0.11837482452392578
3,8,0,7,2,-0.11837482452392578
8,8,0,8,5,1.065969467163086
7,8,0,5,7,0.5930662155151367
3,8,0,6,5,-0.11861324310302734
6,8,0,7,6,0.47492980957053454
0,8,0,5,0,-2.72488594055198
0,8,0,3,1,-2.593517303466797
4,8,0,2,6,0.0
1,8,0,1,2,-0.9400844573974609
5,8,0,1,3,0.11742115020751953
3,8,0,0,4,-0.23484230041503906
6,8,0,0,5,0.3522634506225586
3,8,0,0,4,-0.11742115020751953
1,8,0,0,2,-0.9386539459230736
3,8,0,0,3,-0.11718273162819592
6,8,0,0,6,0.46896934509277344
7,8,0,0,6,0.5868673324584961
4,8,1,0,5,0.0
2,8,1,0,3,-0.46956539154052734
3,8,1,0,4,-0.11730194091796875
0,8,0,0,3,-4.78816032409668
0,8,0,0,1,-5.5522918701171875
6,8,0,0,3,0.3453493118286133
7,8,0,0,7,0.9219646453857422
8,8,0,0,7,1.3860464096069336
7,8,0,0,7,0.69427490234375
2,8,0,0,4,-0.3472566604614258
7,8,0,0,5,0.5788803100585938
2,8,1,0,4,-0.3474950790403053
7,8,2,1,5,0.579237937927024
3,8,4,1,4,-0.23174285888671875
3,8,5,0,3,-0.11587142944335938
5,8,6,0,4,0.11587142944335938
5,8,6,1,5,0.11587142944335938
8,8,7,2,8,1.6245841979980469
0,8,7,1,6,-1.5087127685546875
4,8,7,1,2,0.0
7,8,8,1,6,0.6958246231079102
5,8,8,1,4,0.2321004867553711
1,8,8,1,1,-0.5801916122436523
3,8,8,3,2,-0.11587142944335938
4,8,7,7,1,0.0
0,8,7,6,0,-1.6207695007324219
8,8,7,6,8,2.2007226943969727
2,8,7,5,7,-0.34797191619873047
6,7,7,5,6,0.4640817642211914
5,7,7,6,6,0.11622905731201172
3,7,7,5,3,-0.11622905731201172
8,7,8,6,6,1.3949871063232422
2,7,8,6,3,-0.46539306640625
7,7,8,6,7,0.8146762847900391
5,7,8,6,6,0.23293495178222656
6,7,8,7,5,0.3497600555419922
4,7,8,7,4,0.0
5,7,8,6,5,0.11658668518066406
5,7,8,7,3,0.2332925796508789
3,7,8,7,2,-0.11670589447021484
5,7,7,7,4,0.11670589447021484
7,7,7,7,5,0.8172988891601562
8,7,8,8,6,1.0526180267333984
3,7,8,8,4,-0.2340078353881836
3,6,7,8,3,-0.11706352233886719
5,6,7,8,3,0.11706352233886719
3,6,7,8,3,-0.11706352233886719
2,6,6,8,1,-0.3508329391479492
4,6,5,8,1,0.0
8,6,6,8,5,1.0533332824707031
1,6,5,8,0,-0.9365081787109375
6,6,4,8,3,0.46801567077658923
7,6,5,8,7,0.5856752395627662
8,6,5,8,8,1.055598258972168
7,6,6,8,5,0.7048845291137695
0,6,5,7,0,-1.4089345932009056
7,6,5,7,3,0.7040500640871361
8,6,6,8,8,1.2929439544677734
2,6,6,7,6,-0.3528594970703125
2,6,5,7,1,-0.35274028778098376
6,6,5,7,6,0.4702806472780541
6,6,5,7,7,0.47075748443603516
3,6,5,6,3,-0.23543834686279297
2,6,4,6,1,-0.3528594970703125
4,6,4,6,3,0.0
3,6,3,6,2,-0.2351999282836914
7,6,3,7,7,0.7058382034301758
3,6,3,7,4,-0.23543834686279297
2,6,2,6,1,-0.4703998565673828
3,6,2,5,1,-0.23508071899391858
5,6,2,7,0,0.11754035949662622
2,6,1,6,0,-0.46992301940895764
1,6,1,4,1,-0.9386539459230736
8,6,1,4,8,1.4085769653320312
1,6,1,3,7,-0.5873441696164772
8,6,3,7,8,2.7071237564084694
3,6,4,6,7,-0.23591518402077405
3,6,4,5,0,-0.23591518402121814
4,6,4,5,2,0.0
1,6,4,5,1,-0.8245706558225319
0,6,2,3,0,-1.4107227325439453
1,6,1,2,0,-0.8212327957155541
6,6,1,2,4,0.3517866134645775
8,6,2,4,8,1.997828483581543
2,6,2,4,7,-0.35309791564941406
2,6,2,4,1,-0.4703998565673828
7,6,3,4,6,0.5880594253540039
3,6,3,4,2,-0.2353191375732422
5,6,3,4,3,0.1176595687866211
3,6,3,4,4,-0.1176595687866211
3,6,3,4,2,-0.23519992828346936
1,6,2,4,1,-0.8224248886110619
3,6,2,4,2,-0.11742115020751953
5,6,2,3,6,0.11742115020751953
7,6,2,5,8,0.7048845291137695
5,6,3,2,8,0.2351999282836914
7,6,4,3,8,0.941634178161399
5,6,5,4,6,0.23567676544211658
8,6,6,5,5,1.8891096115112305
0,6,7,5,0,-1.1813640594482422
8,6,7,7,6,2.0099878311157227
3,6,8,8,6,-0.23686885833740234
8,6,8,8,7,3.087282180786133
7,6,8,8,4,0.7148981094360352
3,6,8,8,3,-0.11920928955078125
0,6,8,7,1,-1.6663074493408203
7,6,8,7,3,0.5944967269897461
2,6,8,7,4,-0.3567934036254883
6,6,7,8,5,0.47576427459716797
4,6,7,8,5,0.0
4,6,6,8,4,0.0
3,6,5,8,2,-0.23794174194335938
4,6,4,8,2,0.0
5,7,3,8,4,0.11897087097167969
8,7,4,8,7,1.0718107223510742
2,7,3,8,2,-0.35750865936279297
2,7,3,8,0,-0.3572702407836914
3,7,2,7,1,-0.11909008026123047
2,7,2,6,1,-0.4758834838864967
2,7,1,7,1,-0.35655498504660876
7,7,1,6,8,0.5944967269897461
0,7,1,5,1,-1.6630887985229492
5,7,0,2,5,0.2372264862060547
3,7,0,1,5,-0.2372264862060547
0,7,0,0,0,-2.0127296447753906
3,7,0,1,1,-0.11813640594482422
8,7,0,2,8,1.8936395645141602
7,7,1,3,8,0.8306503295898438
0,7,0,1,0,-2.724289894104004
7,7,0,1,3,0.5910396575927734
2,7,0,1,3,-0.4729032516479492
0,7,0,1,1,-1.4162063598632812
5,7,0,1,3,0.11789798736550061
0,7,0,1,3,-1.0600090026853248
3,7,0,0,4,-0.2351999282836914
5,7,0,0,6,0.2351999282836914
0,6,0,0,2,-4.102587699890137
8,6,0,0,6,1.1690855026245117
1,6,0,0,4,-0.5848407745361328
0,6,0,0,2,-1.4009475708007812
2,6,0,0,3,-0.46622753143310547
5,6,0,0,4,0.23305416107177734
5,6,0,0,5,0.23317337036132812
8,6,1,1,8,1.985788345336914
8,6,4,3,8,2.463102340698242
5,6,7,3,8,0.2351999282836914
7,6,8,2,8,0.941634178161399
8,6,8,3,7,2.006530761718972
5,6,8,4,4,0.23663043975830078
1,6,8,4,2,-0.8275508880615234
8,6,8,5,3,1.8932819366455078
5,6,8,6,2,0.11849403381347656
7,6,8,6,4,0.7117986679077148
2,6,8,6,4,-0.35595893859885486
4,6,8,6,3,0.0
7,6,8,6,6,0.71227550506614
8,6,8,8,7,1.0701417922973633
2,6,8,8,4,-0.35691261291503906
3,6,8,8,2,-0.11897087097145764
5,6,8,8,3,0.11897087097145764
6,6,8,8,5,0.35691261291503906
2,6,7,8,2,-0.35691261291503906
1,5,6,8,1,-0.7132291793823242
2,5,5,8,1,-0.35631656646728516
2,5,3,8,0,-0.35595893859885486
6,5,3,8,4,0.47481060028098376
1,5,2,7,1,-0.7120370864868164
8,5,3,7,8,2.019643783569336
8,5,5,7,8,1.7883777618408203
1,5,5,7,1,-0.8352994918823242
8,5,6,7,8,1.5522241592407227
0,5,6,6,2,-1.1943578720094994
0,5,4,5,0,-1.786828041076216
0,5,2,4,0,-1.0693073272707299
8,5,2,5,7,1.1882781982421875
8,6,6,7,8,6.581544876098633
0,6,7,6,7,-1.6827583312988281
1,6,7,6,1,-0.5997419357299805
5,6,7,6,3,0.11980533599853516
7,6,7,6,6,0.599980354309082
6,6,7,6,6,0.360250473022683
3,6,7,6,4,-0.1201629638671875
4,6,6,6,4,0.0
5,6,6,7,5,0.240325927734375
3,6,5,7,4,-0.1201629638671875
7,6,5,7,6,0.6009340286252662
2,7,4,7,4,-0.3606081008911133
5,7,4,7,4,0.240325927734375
5,7,3,6,4,0.12028217315673828
1,7,2,6,0,-0.9611845016479492
7,7,2,6,3,0.6005764007568359
0,7,1,6,0,-1.080632209777832
5,7,1,7,1,0.12004375457763672
6,7,1,8,8,0.4800558090209961
3,7,1,7,6,-0.12004375457763672
1,7,1,1,0,-0.8397102355957031
3,7,1,3,3,-0.23972988128639905
8,7,1,5,8,1.5598535537719727
0,7,1,3,0,-1.679539680481179
0,7,0,1,0,-2.986431121826172
6,7,0,1,5,0.4767179489135742
0,7,0,0,1,-1.9043684005737305
5,7,0,1,4,0.23758411407470703
7,7,0,1,7,0.9518861770629883
2,7,0,1,4,-0.3571510314941406
5,7,0,1,4,0.11897087097167969
5,7,0,1,5,0.23818016052246094
4,7,1,1,4,0.0
1,7,1,0,2,-0.5950927734375
1,7,1,1,1,-0.9506940841674805
5,7,1,0,5,0.11873245239280017
1,7,1,0,3,-0.8307695388796166
7,7,1,1,5,0.5931854248046875
6,7,2,0,8,0.35631656646728516
3,7,2,0,6,-0.23746490478515625
8,7,4,1,8,1.1886358261108398
5,7,5,2,7,0.11897087097167969
1,7,5,0,0,-0.7137060165405273
7,7,6,1,7,0.8327960968017578
1,7,6,3,1,-0.8327960968017578
8,7,7,4,8,1.6667842864990234
0,7,6,3,0,-2.3795366287231445
6,7,5,4,0,0.35631656646728516
8,7,7,5,8,2.6197433471679688
6,7,7,5,8,0.3581047058105469
7,7,8,6,3,0.8367300033571556
4,7,8,6,4,0.0
4,7,8,6,4,0.0
0,7,8,5,0,-1.3142824172978074
3,7,7,6,1,-0.11920928955078125
3,7,6,6,3,-0.11932849884010999
3,7,6,6,2,-0.23853778839111328
6,6,5,6,5,0.35786628723122327
2,6,5,5,3,-0.35786628723122327
5,6,4,6,4,0.1192092895510033
7,6,5,5,7,0.5966424942014381
2,6,4,5,2,-0.35798549652121814
2,6,4,5,0,-0.4770755767820045
5,6,4,5,1,0.23841857910178454
5,6,4,6,7,0.11932849884010999
2,6,3,4,2,-0.35774707794189453
5,6,3,7,5,0.11920928955078125
